"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","cls"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09799999,0.591,0.627,0.04699999,0,0,0,0,0,0,0,0,0,0,0,0.573,1.83,2,2,1.08,0,0,0,0,0,0,0,0,0,0,0.647,1.899,1.148,0.311,1.171,1.592,0,0.367,1.251,1.637,1.791,1.684,1.074,0.187,0,0.588,1.978,1.096,0,0,0.836,1.841,0.63,1.935,1.745,1.055,0.803,1.126,1.654,1.857,1.091,1.823,0.749,0,0,0,0.836,1.676,1.687,1.156,0.003000021,0,0,0,0.02499998,1.429,2,1.62,0.03399998,0,0,0,0.836,1.595,1.967,1.245,0,0,0,0.07200003,1.045,1.937,1.691,2,1.141,0.01800001,0,0,0.836,1.458,1.258,1.979,0.489,0.32,0.89,1.777,1.971,0.742,0.06800002,0.943,1.973,0.984,0,0.004000008,1.304,1.07,0.261,1.89,2,2,1.957,1.309,0.271,0,0,0,0.903,1.952,0.834,0.754,1.911,0.273,0,0.287,0.946,0.92,0.311,0,0,0,0,0,0,1.584,2,1.223,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.229,1.951,1.382,0.01899999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2,0.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009000003,1.36,1.883,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.635,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009999871,0.02600002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,1.59,1.847,1.461,1.116,0.295,0,0,0,0.008000016,0.131,0,0,0,0,0,0.941,1.759,1.353,1.893,2,1.951,0.731,0,0.406,1.788,1.957,1.639,0.34,0,0,0.139,1.845,0.815,0,0.08200002,0.949,1.877,1.981,0.587,1.67,1.824,1.233,1.536,1.821,1.272,1.013,1.356,1.611,0.042,0,0,0,0.569,1.983,1.159,1.999,1.852,0.221,0.014,0.6,1.52,2,2,1.875,0.701,0.145,0,0,0,1.593,1.517,1.267,2,1.9,1.556,1.611,1.833,1.928,1.641,2,2,1.943,1.239,0.465,0.03899997,1.123,1.875,0.02499998,0.77,1.505,1.689,1.587,1.2,0.409,0.004000008,0.656,1.505,1.987,2,2,1.805,1.931,1.636,0,0,0,0,0,0,0,0,0,0.0009999871,0.217,1.13,1.628,1.833,1.709,0.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01700002,0.0009999871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419,0.993,1.081,0.194,0,0,0,0.0009999871,0.409,0.42,0.431,0.699,0.03299999,0,0.144,1.537,2,2,2,1.874,0.402,0,0.157,1.603,2,2,2,2,0.577,0.254,1.693,2,2,1.978,1.992,2,1.961,0.734,1.337,2,2,2,2,2,1.694,1.805,2,1.883,1.951,0.405,0.585,1.881,2,1.848,2,2,1.662,1.009,1.457,1.949,2,2,2,1.707,1.049,0,0,1.354,2,2,1.69,2,1.98,1.301,0.649,1.897,2,2,2,2,1.183,1.164,0.121,1.409,2,1.625,0.268,1.465,2,2,2,2,1.921,1.747,2,2,2,1.922,1.901,2,1.915,0.319,0,0.01800001,1.085,1.786,1.789,0.949,0.147,0.05299997,1.528,2,2,2,2,1.581,0.395,0,0,0,0,0.05599999,0.042,0,0,0,0.693,1.485,1.98,2,1.626,0.07200003,0,0,0,0,0,0,0,0,0,0,0,0.004999995,0.446,1.132,0.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0.01499999,0.023,0,0,0,0,0,0.01700002,0.226,0.06300002,0,0,0,0,0.07999998,1.047,1.658,1.754,0.389,0,0,0.001999974,0.6,1.643,1.944,1.835,0.396,0,0,0.157,1.588,2,2,2,1.986,0.823,0.051,1.522,2,2,2,2,1.229,0.0009999871,0.289,1.784,2,1.949,1.999,2,2,1.319,0.638,2,1.94,1.279,1.933,2,1.958,0.491,1.577,2,1.258,1.009,1.224,1.562,2,1.782,1.008,2,1.267,0,1.276,2,2,1.951,2,1.27,0.191,1.739,0.217,1.447,2,1.657,1.783,2,0.766,0,0.09500003,1.8,2,2,1.542,0.134,0.01099998,0.108,0,1.447,2,1.441,2,2,0.766,0,0,1.133,2,2,1.299,0,0,0,0.231,1.85,2,0.61,1.796,2,1.135,0,0.194,1.865,2,2,1.856,0.278,0.122,1.039,1.913,2,1.301,0,1.319,2,1.458,0.145,1.418,2,1.915,2,2,1.624,1.856,2,2,1.695,0.06999999,0,0.789,1.999,1.991,1.9,2,1.163,0.611,1.949,2,2,2,1.754,1.176,0.308,0,0,0.04500002,1.892,2,2,1.287,0.046,0,1.196,2,2,2,1.666,1.694,1.563,0.52,0,0,0.618,1.535,0.765,0.02600002,0,0,0.144,1.691,2,2,2,2,2,1.27,0,0,0,0,0,0,0,0,0,0.434,1.804,2,2,2,1.731,0.353,0,0,0,0,0,0,0,0,0,0,0.274,1.587,1.722,1.111,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.01499999,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004000008,0,0,0,0,0,0,0.05900002,0.74,0.567,0,0,0,0,0.313,1.418,1.692,1.159,0.246,0,0,0,0.203,1.704,2,1.952,1.027,0,0,0.306,1.915,1.596,1.926,2,0.889,0,0,0.24,1.65,1.751,1.308,2,1.972,0.443,0,1.209,1.39,0,0.257,1.869,1.804,0.448,0.188,1.836,1.511,0.09899998,0.03100002,1.377,2,1.472,0.178,1.766,1.17,0,0,1.006,2,1.856,1.728,1.517,0.116,0,0,0.71,2,2,1.683,1.991,1.615,0.007000029,0,0.06,1.695,2,2,0.153,0,0,0,0.77,1.978,1.638,1.882,1.494,1.99,0.807,0.01700002,0.322,1.622,2,2,1.417,0.103,0,0.162,1.681,1.822,1.895,0.831,0.609,1.977,1.998,1.675,1.964,1.641,1.595,2,2,1.927,1.659,1.875,2,2,1.362,0.003000021,0,0.669,1.566,1.454,0.81,0.02499998,0.07599998,1.024,1.948,1.999,2,2,1.847,0.836,0.02999997,0,0,0,0,0,0,0,0,0,0.196,0.266,0.736,0.625,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,1.234,1.565,1.229,0.516,0,0,0,0,0,0,0,0,0,0,0.921,1.949,2,2,2,1.979,0.811,0,0,0,0,0.06900001,0.721,1.166,1.439,1.713,1.978,2,1.01,0.582,1.245,2,1.902,0.41,0,0,0.518,1.732,2,2,2,2,2,2,1.582,0.27,0.01599997,1.382,2,1.671,0,0.522,1.945,1.86,1.217,1.248,1.504,2,1.707,1.71,2,1.819,0.426,0.231,1.915,1.995,0.452,1.448,2,0.673,0,0.217,1.792,1.915,0.261,0.04299998,1.235,2,1.843,0.132,1.458,2,0.896,1.973,2,0.414,0,1.099,2,0.776,0,0,0.109,1.497,2,1.047,0.943,2,1.406,1.836,2,0.414,0.616,1.954,1.666,0.02399999,0,0,0,0.841,2,1.739,0.684,2,2,1.32,2,1.693,1.927,1.974,0.557,0,0,0,0,0.07999998,1.941,1.97,1.25,2,1.772,0.433,1.952,2,1.892,0.539,0,0,0,0,0,0,1.506,2,1.888,2,1.018,0,0.18,0.715,0.207,0,0,0,0,0,0,0,0.99,2,2,1.175,0.02499998,0,0,0,0,0,0,0,0,0,0,0,0.367,1.346,0.235,0.005999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.712,1.23,1.156,0.704,0,0.051,1.133,1.701,1.429,1.009,0.639,0.07599998,0,0,0.181,1.564,2,2,1.994,1.982,0.951,1.279,1.972,1.361,1.534,1.917,2,1.748,0.861,0.257,1.569,1.803,0.745,0.276,0.257,1.778,1.785,1.858,1.265,0,0,0.184,0.67,1.725,2,1.987,1.754,0.25,0,0,0,1.111,2,1.546,1.874,0.19,0,0,0,0.272,1.901,2,1.95,0.39,0,0,0,1.111,2,0.748,2,1.265,0.028,0,0.06,1.534,1.896,0.794,1.953,1.903,0.567,0,0,1.111,1.819,0.04699999,1.561,2,1.278,0.935,1.492,1.957,0.552,0,0.495,1.855,1.873,0.332,0,1.111,1.144,0,0.269,1.656,2,2,1.896,0.491,0,0,0,0.544,1.889,1.763,0.088,1.348,0.473,0,0,0.02600002,0.447,0.62,0.206,0,0,0,0,0,0.757,2,1.365,0.829,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,1.066,0.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.774,0.209,0,0,0,0,0,0,0,0,0,0,0,0.02499998,1.026,1.855,2,1.53,0,0.149,1.086,1.236,0.596,0.215,0,0,0,0,0.273,1.49,2,1.757,1.856,2,0.371,1.799,2,2,2,1.829,0.291,0,0,0.463,1.862,1.788,0.53,0.008000016,1.556,2,1.54,2,1.108,0.649,1.333,2,1.906,0.425,0.68,1.855,1.631,0.252,0,0,1.556,2,2,2,0.261,0,0.263,1.716,2,1.946,1.995,1.357,0.14,0,0,0.001999974,1.585,1.788,1.711,2,1.471,0.435,0.805,1.318,2,2,1.934,0.46,0,0,0,0.691,2,1.364,0.694,1.989,2,2,2,2,1.814,1.655,2,1.746,0.195,0,0,1.669,2,0.765,0.004999995,0.597,1.336,1.712,1.19,0.513,0.023,0.207,1.906,2,1.801,0.623,0.299,1.972,1.862,0.128,0,0,0,0.0009999871,0,0,0,0,0.33,1.846,2,1.987,1.802,2,1.383,0,0,0,0,0,0,0,0,0,0,0.215,1.371,2,2,1.724,0.175,0,0,0,0,0,0,0,0,0,0,0,0.01099998,0.46,0.771,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009999871,0.09100002,0.27,0.02499998,0,0,0,0,0.231,0.767,1.24,0.918,0.109,0,0,0.364,1.518,1.968,2,1.716,1.429,0.597,0.04000002,0.623,1.827,2,2,2,1.767,0.262,0,1.556,2,1.318,1.635,1.877,1.895,2,1.935,1.967,2,1.544,0.77,0.987,1.921,1.724,0.09500003,1.617,2,0.228,0,0,0.216,1.556,2,2,2,1.228,0.113,0,0.975,2,0.88,1.337,2,0.99,0,0,1.176,2,2,2,1.917,2,1.851,1.239,0.688,1.922,1.085,0.362,1.914,1.989,1.219,1.499,1.996,1.968,1.417,0.137,0.136,1.368,1.893,2,2,2,0.782,0,0.636,1.992,2,2,1.889,0.683,0,0,0,0,0.04799998,0.771,1.625,2,1.752,0,0,0.605,1.143,1.073,0.08399999,0,0,0,0,0,0,0,0.005999982,0.267,0.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.183,0,0,0,0,0.042,0.687,1.403,1.799,1.795,1.472,0.748,0,0.303,1.516,2,1.965,1.665,1.021,0.378,0.454,1.608,2,1.838,1.401,1.404,1.724,2,0.868,1.776,2,1.415,1.051,1.625,2,2,2,1.958,0.753,0.03899997,0,0,0.324,2,1.796,2,1.473,0.03299999,0,0.695,2,2,2,1.722,0.163,1.282,0.759,0.596,0.752,2,1.963,1.376,1.967,1.432,1.669,2,1.956,1.062,1.669,2,1.643,0.48,1.36,2,1.924,1.812,0.892,0.145,1.444,2,1.817,1.135,0.303,0,0.117,1.595,2,1.801,0.8,1.6,0.323,0,0,0,0,0.168,0.03399998,0,0,0,0,0.274,1.473,1.918,2,2,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.199,1.321,0.844,0.04100001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0.959,1.367,1.324,0.538,0.01200002,0,0,0.117,0.645,0.767,0.89,0.484,0.023,0.0009999871,0.893,1.987,1.999,1.877,2,1.998,0.64,0.35,1.149,1.945,2,2,2,1.996,1.04,0.723,1.998,1.3,0.296,0.139,1.55,2,1.911,1.959,2,1.999,1.793,1.836,1.974,2,1.958,1.674,1.947,1.091,0.993,1.254,1.908,2,2,1.872,1.043,0.424,0.04900002,0.02999997,0.578,1.952,1.545,1.565,2,2,2,2,1.999,1.838,2,1.871,0.126,0,0,0,0,1.797,0.767,0.19,0.92,1.34,1.346,1.085,0.357,0.257,1.948,2,0.781,0,0,0,0,1.065,0.005999982,0,0,0,0,0,0,0,1.464,2,1.076,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,2,1.9,0.05900002,0,0,0,0,0,0,0,0,0,0,0,0,0.433,2,2,0.549,0,0,0,0,0,0,0,0,0,0,0,0,0.143,1.848,2,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549,1.993,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771,0.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06400001,0.228,0.08200002,0,0,0,0,0,0.167,0.443,0.917,0.517,0,0,0,0.284,1.729,2,1.51,0.845,0.0009999871,0,0.07300001,1.22,1.945,2,2,1.973,1.684,0.443,0.04799998,1.704,1.276,1.489,2,1.98,1.287,0.33,1.694,1.59,0.97,0.77,1.494,1.965,2,1.951,0.799,1.062,0,0.05699998,1.071,1.988,2,1.956,0.872,0.01099998,0,0,0.003000021,0.325,1.747,2,1.778,0.743,0,0,0.08099997,1.542,2,2,0.466,0,0,0,0,0,1.115,2,2,0.972,0,0.24,1.505,1.559,1.601,2,1.828,0.132,0,0,0,0,0.768,1.571,1.881,1.721,1.07,1.865,1.105,0.01300001,0.242,1.752,2,1.158,0.01099998,0,0,0.101,1.58,0.536,1.492,2,1.793,0.586,0,0,0,0.911,2,1.99,0.616,0,0.01200002,1.538,0.99,0,0.19,0.565,0.08899999,0,0,0,0,0.037,1.377,2,1.719,0.248,1.232,1.091,0.003000021,0,0,0,0,0,0,0,0,0,0.205,1.679,2,1.92,1.159,0.0009999871,0,0,0,0,0,0,0,0,0,0,0,0.342,1.867,1.904,0.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08399999,0.49,0.811,0.574,0.08899999,0,0,0,0,0,0,0,0,0,0,0.586,1.824,1.992,1.984,2,1.804,0.355,0,0,0.01099998,0.213,0.225,0.02499998,0,0,0.865,1.866,1.005,0.271,0.152,0.589,1.834,1.748,0.06400001,0.768,1.744,1.999,2,1.787,1.245,1.27,1.739,0.336,0,0,0,0,0.676,1.969,0.877,1.972,1.521,0.678,0.767,1.174,1.949,2,1.806,0.701,0.04000002,0,0,0,0,1.287,1.717,1.681,1.785,0.02700001,0,0.211,1.773,0.717,1.33,1.942,1.921,0.933,0.15,0,0,0.688,2,0.312,1.903,1.04,0.02600002,1.492,0.967,0,0,0.326,1.305,1.972,1.943,1.64,0.539,0.186,2,0,0.466,1.697,1.547,1.006,0.03299999,0,0,0,0,0.275,1.007,1.83,1.988,1.382,2,0,0,0.08099997,0.202,0,0,0,0,0,0,0,0,0.03399998,0.59,0.499,1.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0.995,1.677,0.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,2,1.403,0,0,0,0,0,0,0,0,0,0,0,0.005999982,1.083,1.889,2,1.733,0,0,0,0,0,0,0,0,0,0,0,0.869,2,2,2,1.812,0.106,0,0.06400001,0.89,1.516,1.73,1.241,0.483,0,0,0.484,1.864,2,2,2,2,0.33,0,1.25,2,2,2,2,1.962,0.939,0.188,1.62,2,1.908,0.927,2,2,0.33,0.251,1.942,2,1.173,0.975,1.525,2,2,2,2,1.999,0.869,0.447,2,2,0.33,0.881,2,1.876,0.06800002,0,0.01099998,0.415,1.938,2,2,1.494,0,0.108,1.883,2,0.33,0.669,2,1.9,0.159,0,0.381,1.598,2,2,2,1.928,0.442,0,1.85,2,0.33,0.271,1.946,2,1.011,0.974,1.993,2,1.999,1.217,1.454,2,1.801,0.324,1.864,2,0.33,0,1.289,2,2,2,2,1.91,0.624,0,0.02200001,0.997,2,1.896,2,2,0.33,0,0.08099997,1.477,1.958,1.882,1.231,0.379,0,0,0,0.004000008,1.087,2,2,2,0.808,0,0,0,0.05000001,0.08999997,0,0,0,0,0,0,0.04400003,1.325,2,2,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0.09500003,1.611,2,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253,2,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.697,0.885,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.576,0.306,0.008000016,0,0,0,0,0.0009999871,0.261,0.574,0.541,0.083,0,0,0.364,1.887,2,1.99,1.563,0.533,0,0.201,0.896,1.8,2,2,2,1.931,0.732,0.3,1.858,1.13,0.881,1.496,1.992,1.969,1.579,1.938,2,1.755,1.097,0.883,1.114,1.872,1.865,1.486,1.889,0.212,0,0.338,1.564,2,2,2,0.662,0,0,0,0,1.162,2,2,1.556,0.13,1.169,1.944,2,1.375,1.553,2,1.561,0.151,0,0,0.105,1.781,1.502,2,1.963,1.986,1.979,1.383,0.33,0,0.152,1.465,2,1.452,0.03100002,0,1.167,1.742,0.32,1.225,1.844,1.094,0.359,0,0,0,0,0.149,1.584,2,1.172,0,0.605,0.121,0,0,0.007000029,0,0,0,0,0,0,0,0.236,1.936,1.997,0.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782,2,1.72,0.09899998,0,0,0,0,0,0,0,0,0,0,0,0,0.04900002,0.578,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003000021,0,0,0,0,0,0,0.02499998,0.338,0.074,0,0,0,0,0.512,1.635,1.647,0.324,0,0,0,0,0.703,1.919,2,1.868,0.696,0,0,0.247,1.828,2,2,1.872,0.575,0,0,0.605,1.994,2,2,2,1.966,0.582,0,1.041,2,1.615,1.821,2,1.771,0.309,0.117,1.611,2,1.545,0.829,1.923,2,1.842,0,1.908,2,0.978,0.931,2,2,1.334,0.877,2,1.94,0.184,0,0.938,2,1.992,0.798,1.933,2,1.393,0.02899998,1.376,2,2,2,2,0.907,0,0,0.07099998,1.733,2,1.525,1.289,2,1.755,0.09899998,0.594,2,2,2,1.847,0.135,0,0,0.16,1.825,2,1.558,0.96,1.983,2,1.037,0.03500003,1.608,2,2,1.916,0.63,0,0.125,1.03,2,2,0.944,0,1.54,2,1.999,1.144,1.681,2,2,2,1.978,1.722,1.992,2,2,1.565,0.168,0,0.501,1.947,2,2,2,1.771,1.363,2,2,2,2,2,1.544,0.09100002,0,0,0,0.574,1.84,2,1.804,0.359,0.02499998,0.574,1.223,1.492,1.885,1.737,0.197,0,0,0,0,0,0.215,0.198,0,0,0,0,0,0,0.13,0.009000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
0,0,0,0,0,0,0,0,0,0.521,0.659,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.025,1.881,2,1.866,0.419,0,0,0,0,0,0,0,0,0,0,0.686,2,2,2,2,1.714,0.118,0,0,0,0,0.47,0.86,0.477,0.04299998,0,1.6,2,2,1.716,2,2,0.808,0,0,0,0.541,1.974,2,2,1.251,0.318,1.922,2,1.251,0.185,1.761,2,1.783,0,0,0.513,1.885,2,2,2,2,1.633,2,2,0.627,0,0.95,2,2,0.759,0,1.576,2,2,1.624,2,2,2,2,2,0.4,0,0.614,2,2,1.414,0,2,2,1.68,0.07599998,0.562,1.957,2,2,2,0.4,0,0,1.638,2,1.993,0.397,2,2,1.6,0,0,1.342,2,2,2,0.813,0,0,0.983,2,2,0.4,2,2,1.761,0.185,0,0.04699999,2,2,2,1.2,0,0,0.366,1.962,2,0.4,1.623,2,2,1.2,0,0,2,2,2,1.629,0.264,0,0,0.768,2,0.406,1.2,2,2,1.876,0,0.114,2,2,2,2,1.916,0.676,0.09899998,0,2,1.701,0.446,1.954,2,2,1.358,1.661,2,2,2,2,2,2,1.874,1.431,2,2,0,0.739,2,2,2,2,2,1.809,0.814,1.879,2,2,2,2,2,2,0,0,0.676,1.916,2,2,1.842,0.382,0,0.118,1.416,2,2,2,2,1.012,0,0,0,0.583,1.042,0.945,0.046,0,0,0,0.08399999,0.363,0.266,0.489,0.712,0.003000021,"8"
0,0,0,0.03399998,0.55,0.952,0.294,0.353,1.071,1.947,1.562,0.613,0,0,0,0,0,0,0,1.229,2,2,2,2,2,2,2,1.984,0.619,0,0,0,0,0.09600002,1.638,1.998,2,2,2,2,2,1.979,1.998,2,1.863,0.09100002,0,0,0.01200002,1.081,2,2,1.385,0.931,1.624,2,2,0.841,1.211,2,2,1.501,0.114,0,0.603,2,2,1.361,0.06099999,0,1.256,2,2,0.583,0.192,1.838,2,2,1.431,0,1.131,2,1.571,0.02100003,0,0,0.583,2,1.992,0.55,0,0.993,2,2,1.861,0.415,1.174,2,1.297,0,0,0,0.583,2,1.894,0.187,0,0.05699998,1.27,2,2,1.238,1.361,2,1.576,0.014,0,0,0.283,1.92,2,1.178,0.014,0,0.01099998,0.983,2,1.869,1.131,2,2,0.03500003,0,0,0,1.536,2,2,0.161,0,0,0.559,2,1.869,1.131,2,2,0.03500003,0,0,0,0.596,2,2,1.373,0,0,1.198,2,1.727,0.572,1.992,2,0.442,0,0,0,0.15,1.779,2,1.68,0.08700001,0.833,1.823,2,1.131,0,1.655,2,1.691,0.101,0,0,0,1.262,2,2,1.935,1.99,2,2,0.611,0,1.1,2,2,1.47,0,0,0,0.638,2,2,2,2,2,1.1,0.01599997,0,0.02999997,1.176,2,1.979,1.583,1.198,0.576,1.733,2,1.575,1.246,1.187,0.922,0.03200001,0,0,0,0.174,1.36,1.944,2,2,2,1.83,1.327,0.046,0,0,0,0,0,0,0,0,0,0.301,1.14,1.968,1.229,0.351,0,0,0,0,0,0,0,"8"
